42.000000,5.658000,0.043000
42.253000,5.643000,0.043000
42.500000,6.105000,0.043000
42.748000,6.042000,0.043000
43.003000,5.787000,0.043000
43.251000,5.989000,0.043000
43.499000,5.606000,0.043000
43.749000,5.661000,0.043000
44.000000,5.705000,0.043000
44.248000,5.921000,0.043000
44.499000,5.825000,0.043000
44.749000,5.801000,0.043000
44.998000,5.742000,0.043000
45.252000,5.947000,0.043000
45.502000,5.956000,0.043000
45.753000,5.688000,0.043000
45.998000,6.012000,0.043000
46.249000,5.963000,0.043000
46.498000,5.698000,0.043000
46.751000,5.826000,0.043000
47.000000,5.797000,0.043000
47.253000,5.699000,0.043000
47.504000,6.224000,0.043000
47.751000,5.702000,0.043000
48.001000,5.950000,0.043000
48.256000,5.946000,0.043000
49.494000,5.627000,0.043000
49.751000,5.748000,0.043000
49.998000,5.863000,0.043000
50.250000,5.677000,0.043000
50.501000,5.651000,0.043000
50.745000,5.725000,0.043000
50.997000,5.616000,0.043000
51.255000,5.817000,0.043000
51.501000,5.748000,0.043000
51.749000,5.630000,0.043000
51.999000,5.796000,0.043000
52.253000,5.695000,0.043000
52.501000,5.850000,0.043000
52.753000,6.072000,0.043000
53.001000,5.895000,0.043000
53.250000,5.622000,0.043000
53.500000,5.792000,0.043000
53.751000,6.357000,0.043000
53.997000,6.012000,0.043000
54.253000,5.984000,0.043000
54.500000,5.723000,0.043000
54.748000,6.129000,0.043000
55.002000,5.803000,0.043000
55.251000,5.971000,0.043000
55.504000,5.759000,0.043000
55.749000,5.899000,0.043000
55.999000,6.246000,0.043000
56.250000,5.801000,0.043000
57.495000,5.776000,0.043000
57.751000,5.731000,0.043000
58.001000,5.845000,0.043000
58.252000,5.883000,0.043000
58.503000,5.700000,0.043000
58.750000,5.711000,0.043000
59.003000,5.738000,0.043000
59.251000,5.792000,0.043000
59.502000,5.699000,0.043000
59.750000,5.636000,0.043000
60.001000,5.677000,0.043000
60.246000,6.111000,0.043000
60.500000,5.940000,0.043000
60.752000,5.960000,0.043000
61.003000,6.256000,0.043000
61.249000,6.063000,0.043000
61.502000,5.894000,0.043000
61.750000,5.938000,0.043000
62.001000,5.614000,0.043000
62.252000,5.695000,0.043000
62.498000,5.761000,0.043000
62.746000,6.182000,0.043000
63.001000,5.969000,0.043000
63.247000,5.834000,0.043000
63.500000,5.808000,0.043000
63.752000,5.826000,0.043000
64.001000,5.690000,0.043000
64.250000,5.935000,0.043000
65.499000,5.705000,0.043000
65.747000,5.830000,0.043000
65.999000,5.690000,0.043000
66.249000,5.822000,0.043000
66.498000,6.044000,0.043000
66.754000,6.057000,0.043000
66.998000,6.036000,0.043000
67.253000,5.899000,0.043000
67.504000,5.614000,0.043000
67.751000,5.788000,0.043000
67.994000,5.690000,0.043000
68.248000,5.852000,0.043000
68.504000,5.813000,0.043000
68.749000,5.839000,0.043000
69.000000,6.065000,0.043000
69.249000,5.617000,0.043000
69.499000,5.975000,0.043000
69.751000,5.616000,0.043000
70.002000,5.697000,0.043000
70.251000,5.734000,0.043000
70.498000,5.846000,0.043000
70.747000,5.792000,0.043000
71.001000,5.602000,0.043000
71.251000,5.986000,0.043000
71.501000,5.815000,0.043000
71.750000,5.793000,0.043000
71.997000,5.728000,0.043000
72.252000,5.879000,0.043000
73.501000,6.198000,0.043000
73.746000,5.627000,0.043000
74.004000,5.782000,0.043000
74.252000,5.769000,0.043000
74.500000,5.770000,0.043000
74.750000,6.042000,0.043000
75.000000,5.784000,0.043000
75.252000,5.837000,0.043000
75.499000,5.740000,0.043000
75.745000,6.312000,0.043000
75.999000,5.671000,0.043000
76.249000,5.661000,0.043000
76.502000,5.624000,0.043000
76.748000,6.107000,0.043000
77.002000,5.639000,0.043000
77.246000,5.791000,0.043000
77.496000,5.869000,0.043000
77.750000,6.197000,0.043000
77.999000,6.202000,0.043000
78.252000,5.681000,0.043000
78.495000,5.645000,0.043000
78.750000,6.089000,0.043000
78.996000,5.628000,0.043000
79.252000,5.784000,0.043000
79.500000,5.782000,0.043000
79.752000,5.722000,0.043000
79.996000,6.358000,0.043000
80.247000,6.176000,0.043000
81.500000,5.852000,0.043000
81.749000,5.623000,0.043000
82.000000,5.937000,0.043000
82.249000,5.896000,0.043000
82.500000,5.879000,0.043000
82.753000,5.753000,0.043000
82.999000,5.937000,0.043000
83.249000,5.847000,0.043000
83.503000,5.681000,0.043000
83.749000,5.714000,0.043000
84.000000,5.931000,0.043000
84.252000,5.643000,0.043000
84.496000,5.878000,0.043000
84.754000,5.761000,0.043000
84.996000,5.856000,0.043000
85.250000,5.604000,0.043000
85.502000,6.018000,0.043000
85.748000,5.712000,0.043000
86.002000,6.126000,0.043000
